iTOW,version,posCovValid,velCovValid,reserved0,posCovNN,posCovNE,posCovND,posCovEE,posCovED,posCovDD,velCovNN,velCovNE,velCovND,velCovEE,velCovED,velCovDD
94515000,0,1,1,1171368248954360692736,0.33619213104248047,0.06270882487297058,0.32371121644973755,0.5469666719436646,0.46661853790283203,2.125253438949585,0.009544514119625092,0.002738984301686287,0.010013708844780922,0.010303087532520294,0.008792119100689888,0.04048805683851242
94516000,0,1,1,1171368248954360692736,0.3419802784919739,0.0638696551322937,0.3428519666194916,0.5313286185264587,0.4469112753868103,2.115434169769287,0.01173441018909216,0.0036963066086173058,0.012359464541077614,0.009874858893454075,0.0091834282502532,0.042141400277614594
94517000,0,1,1,1171368248954360692736,0.33836808800697327,0.06604743003845215,0.34750908613204956,0.5172207355499268,0.4282676875591278,2.082454204559326,0.009792853146791458,0.003290349617600441,0.010635939426720142,0.010688060894608498,0.00777145940810442,0.03807252272963524
94518000,0,1,1,1171368248954360692736,0.34368714690208435,0.06709222495555878,0.3673143684864044,0.5043632388114929,0.40997982025146484,2.0761682987213135,0.011100838892161846,0.0031084720976650715,0.01256781816482544,0.010512281209230423,0.008645782247185707,0.04123502969741821
94519000,0,1,1,1171368248954360692736,0.34048324823379517,0.0657387524843216,0.372002512216568,0.49183130264282227,0.3925209641456604,2.0533220767974854,0.008994078263640404,0.002305653877556324,0.008900155313313007,0.009424222633242607,0.007989429868757725,0.037534698843955994
94520000,0,1,1,1171368248954360692736,0.32836419343948364,0.06461547315120697,0.36068981885910034,0.482246071100235,0.3772839307785034,2.009082794189453,0.008494997397065163,0.002653525909408927,0.007854566909372807,0.01113809458911419,0.0072184354066848755,0.03821972385048866
94521000,0,1,1,1171368248954360692736,0.318108469247818,0.06402115523815155,0.3483927845954895,0.47306549549102783,0.3624098300933838,1.961998701095581,0.00804701168090105,0.0030243941582739353,0.007858810015022755,0.009058335795998573,0.007142400834709406,0.03425082191824913
94522000,0,1,1,1171368248954360692736,0.3151211440563202,0.06492678076028824,0.3502195179462433,0.4636731743812561,0.35085105895996094,1.9368994235992432,0.008547854609787464,0.002994634211063385,0.008566084317862988,0.009247612208127975,0.006593999452888966,0.033432960510253906
94523000,0,1,1,1171368248954360692736,0.3121398389339447,0.0663815289735794,0.3481598198413849,0.45378944277763367,0.33914637565612793,1.902345895767212,0.008507858961820602,0.00284462608397007,0.008582083508372307,0.008138645440340042,0.006206322927027941,0.030973069369792938
94524000,0,1,1,1171368248954360692736,0.31315380334854126,0.06744000315666199,0.3557075560092926,0.44455862045288086,0.32793956995010376,1.885521650314331,0.009069581516087055,0.0029366575181484222,0.00958471279591322,0.008165912702679634,0.007340339943766594,0.03463058918714523
94525000,0,1,1,1171368248954360692736,0.30374401807785034,0.0673612505197525,0.34490737318992615,0.43800151348114014,0.3207009434700012,1.8515281677246094,0.00741991214454174,0.002452587243169546,0.006631373427808285,0.010087553411722183,0.008263196796178818,0.03631453216075897
94526000,0,1,1,1171368248954360692736,0.3055954873561859,0.0674896240234375,0.35395342111587524,0.4349847435951233,0.318250834941864,1.8653323650360107,0.009438829496502876,0.002587549854069948,0.009678472764790058,0.01053890585899353,0.007779223844408989,0.03948810324072838
94527000,0,1,1,1171368248954360692736,0.30167603492736816,0.06774471700191498,0.34926941990852356,0.42901262640953064,0.3101866841316223,1.8413468599319458,0.008331336081027985,0.0030633907299488783,0.00802299939095974,0.01017143577337265,0.007435578852891922,0.034761637449264526
94528000,0,1,1,1171368248954360692736,0.2951839864253998,0.06915506720542908,0.3400033116340637,0.4239838719367981,0.3038147985935211,1.81052565574646,0.007945663295686245,0.0034789966885000467,0.007323653902858496,0.009557308629155159,0.007219141814857721,0.03198505938053131
94529000,0,1,1,1171368248954360692736,0.2830199599266052,0.06986963003873825,0.32064396142959595,0.4165208637714386,0.2953876554965973,1.7599265575408936,0.005905772093683481,0.003279258729889989,0.0038416075985878706,0.008760500699281693,0.005959454923868179,0.028814323246479034
94530000,0,1,1,1171368248954360692736,0.2759246528148651,0.06960223615169525,0.3115798532962799,0.40963929891586304,0.28540873527526855,1.7254672050476074,0.0065156202763319016,0.002328077331185341,0.006059296429157257,0.00880381278693676,0.005296339746564627,0.02880333922803402
94531000,0,1,1,1171368248954360692736,0.26172932982444763,0.06566694378852844,0.2893388867378235,0.40048152208328247,0.2708660364151001,1.6684014797210693,0.005083654075860977,0.0015602204948663712,0.003516308730468154,0.007987403310835361,0.00430336082354188,0.027749186381697655
94532000,0,1,1,1171368248954360692736,0.24907994270324707,0.0627966895699501,0.26932454109191895,0.39245250821113586,0.2575662136077881,1.6202998161315918,0.005111646838486195,0.002026177942752838,0.0038861187640577555,0.00819096714258194,0.00487180519849062,0.028967469930648804
94533000,0,1,1,1171368248954360692736,0.2505553662776947,0.06307101994752884,0.2642472982406616,0.3908400535583496,0.24070027470588684,1.619858741760254,0.020477185025811195,0.0054442002438008785,0.013033045455813408,0.01977422833442688,-0.00037572113797068596,0.06031595170497894
94534000,0,1,1,1171368248954360692736,0.24851202964782715,0.059666913002729416,0.24828873574733734,0.3795129954814911,0.20880290865898132,1.5619382858276367,0.0057435063645243645,0.0016193041810765862,0.0056658098474144936,0.006928339134901762,0.004101335071027279,0.028776630759239197
94535000,0,1,1,1171368248954360692736,0.24041199684143066,0.05588169023394585,0.23757675290107727,0.3617744445800781,0.1833745539188385,1.5076299905776978,0.0054284329526126385,0.0019486517412588,0.004349228460341692,0.006923573557287455,0.0018803474958986044,0.02778558060526848
94536000,0,1,1,1171368248954360692736,0.22980380058288574,0.05215796083211899,0.21968916058540344,0.345174103975296,0.16053266823291779,1.442458152770996,0.004522351082414389,0.0015180523041635752,0.003319090697914362,0.005710158497095108,0.0026938372757285833,0.023842714726924896
94537000,0,1,1,1171368248954360692736,0.22203755378723145,0.049308642745018005,0.20875659584999084,0.3328624367713928,0.145387664437294,1.4006348848342896,0.005219715181738138,0.0018370860489085317,0.004156910348683596,0.006771659478545189,0.002873264020308852,0.026000168174505234
94538000,0,1,1,1171368248954360692736,0.2145077884197235,0.04899585247039795,0.19951263070106506,0.3290008306503296,0.14203307032585144,1.373475193977356,0.005306990817189217,0.0020868051797151566,0.0038339889142662287,0.007587670814245939,0.004176708869636059,0.027411876246333122
94539000,0,1,1,1171368248954360692736,0.2063395082950592,0.048063091933727264,0.18702036142349243,0.3229040801525116,0.13599823415279388,1.338332176208496,0.004753792658448219,0.0017307258676737547,0.0027421345002949238,0.006782779470086098,0.0031428467482328415,0.025286363437771797
94540000,0,1,1,1171368248954360692736,0.200677290558815,0.047683246433734894,0.17885413765907288,0.31737130880355835,0.13162124156951904,1.3163282871246338,0.0053011770360171795,0.001973080914467573,0.003712357021868229,0.007047431543469429,0.004097138997167349,0.0288725346326828
94541000,0,1,1,1171368248954360692736,0.19732855260372162,0.04843106120824814,0.17429912090301514,0.3144810199737549,0.12856993079185486,1.3014025688171387,0.005371104460209608,0.0020196037366986275,0.004053559619933367,0.007571259047836065,0.003375781700015068,0.028836850076913834
94542000,0,1,1,1171368248954360692736,0.19331149756908417,0.0488135889172554,0.1694137454032898,0.31023064255714417,0.12559738755226135,1.2799484729766846,0.004847177304327488,0.0019539939239621162,0.003642353694885969,0.006195038091391325,0.003761223517358303,0.024464460089802742
94543000,0,1,1,1171368248954360692736,0.1902042031288147,0.049602314829826355,0.16639748215675354,0.30676308274269104,0.12459510564804077,1.268493890762329,0.005414875689893961,0.0024780314415693283,0.004066364839673042,0.007325262762606144,0.004320824984461069,0.02812313847243786
94544000,0,1,1,1171368248954360692736,0.18687468767166138,0.0502299889922142,0.16165819764137268,0.3022279739379883,0.12119487673044205,1.247957706451416,0.004994709510356188,0.0023250230588018894,0.0033974244724959135,0.006743983365595341,0.0036028921604156494,0.025462210178375244
94545000,0,1,1,1171368248954360692736,0.18490469455718994,0.05116776376962662,0.1595088541507721,0.2997440695762634,0.12073907256126404,1.2354764938354492,0.005319562740623951,0.002127118641510606,0.004232166334986687,0.0070313019677996635,0.003356920089572668,0.026115521788597107
94546000,0,1,1,1171368248954360692736,0.18169215321540833,0.051517926156520844,0.15571440756320953,0.29683518409729004,0.11810052394866943,1.2162476778030396,0.00480279978364706,0.001918711932376027,0.0037848821375519037,0.007016417570412159,0.003130560740828514,0.02520260028541088
94547000,0,1,1,1171368248954360692736,0.18072247505187988,0.05248569697141647,0.1545862853527069,0.29617851972579956,0.11818856745958328,1.2094061374664307,0.005785162560641766,0.002579739782959223,0.0036176335997879505,0.007826928980648518,0.004040820524096489,0.026945559307932854
94548000,0,1,1,1171368248954360692736,0.17877838015556335,0.0530020147562027,0.15160444378852844,0.2950475811958313,0.11583086103200912,1.1972520351409912,0.004977501463145018,0.0019222644623368979,0.003406320698559284,0.007356590591371059,0.0026501023676246405,0.02567707560956478
94549000,0,1,1,1171368248954360692736,0.17624419927597046,0.05162743851542473,0.14732664823532104,0.2887648046016693,0.10712914168834686,1.1764492988586426,0.005117084830999374,0.0013790999073535204,0.0038366212975233793,0.005933796986937523,0.0017507547745481133,0.024138258770108223
94550000,0,1,1,1171368248954360692736,0.17279645800590515,0.05074484646320343,0.14286267757415771,0.28580033779144287,0.10337124019861221,1.1609009504318237,0.003701102687045932,0.0015939271543174982,0.002313020173460245,0.006587896030396223,0.0025031964760273695,0.022724708542227745
94551000,0,1,1,1171368248954360692736,0.16906648874282837,0.05066835880279541,0.1384473294019699,0.2838675379753113,0.10154496878385544,1.1472039222717285,0.0039257388561964035,0.0015313224866986275,0.0027995817363262177,0.006342872511595488,0.0026984342839568853,0.02393384277820587
94552000,0,1,1,1171368248954360692736,0.16616663336753845,0.0507788322865963,0.13492415845394135,0.28311586380004883,0.10080217570066452,1.140178918838501,0.004278015810996294,0.0018744408152997494,0.0027203261852264404,0.00783039815723896,0.0034405358601361513,0.027795298025012016
94553000,0,1,1,1171368248954360692736,0.1623542606830597,0.0493391677737236,0.12868639826774597,0.27994248270988464,0.097496397793293,1.1295173168182373,0.0037918167654424906,0.0012261876836419106,0.0020100874826312065,0.006515888497233391,0.0026704445481300354,0.025298576802015305
94554000,0,1,1,1171368248954360692736,0.15928909182548523,0.04770372435450554,0.12243908643722534,0.28193405270576477,0.10002397745847702,1.1329152584075928,0.003861477132886648,0.0012486581690609455,0.0020754211582243443,0.009351184591650963,0.004268812946975231,0.02968313917517662
94555000,0,1,1,1171368248954360692736,0.15664644539356232,0.04483567923307419,0.11592216789722443,0.2847749590873718,0.09926296770572662,1.1382814645767212,0.004594995640218258,0.0006551349069923162,0.0023412646260112524,0.010472932830452919,0.0026356824673712254,0.03153109923005104
94556000,0,1,1,1171368248954360692736,0.1564292311668396,0.042342659085989,0.11675461381673813,0.29080191254615784,0.10166408121585846,1.1567933559417725,0.005039062816649675,0.0005006801802664995,0.0046890354715287685,0.011222537606954575,0.004433550871908665,0.03196687996387482
94557000,0,1,1,1171368248954360692736,0.1588403731584549,0.03904275968670845,0.12233886122703552,0.29927772283554077,0.10490897297859192,1.181347370147705,0.006272336468100548,-0.0007690996862947941,0.005753973498940468,0.012911040335893631,0.003684587776660919,0.032772548496723175
94558000,0,1,1,1171368248954360692736,0.16248655319213867,0.031578999012708664,0.1261901706457138,0.3010375201702118,0.09170131385326385,1.1936089992523193,0.006594919599592686,-0.0018770722672343254,0.004669918213039637,0.013043255545198917,0.0012340233661234379,0.034668516367673874
94559000,0,1,1,1171368248954360692736,0.16687509417533875,0.021296175196766853,0.13022536039352417,0.3087807893753052,0.07584558427333832,1.2138450145721436,0.0076270936988294125,-0.00403958186507225,0.005707556381821632,0.016188841313123703,-0.002277066232636571,0.03532694652676582
94560000,0,1,1,1171368248954360692736,0.17331795394420624,0.009516293182969093,0.12970182299613953,0.31841373443603516,0.05343714728951454,1.2414618730545044,0.009821273386478424,-0.003855544375255704,0.0019873306155204773,0.01611415296792984,-0.004407168366014957,0.038353968411684036
94561000,0,1,1,1171368248954360692736,0.1850883662700653,0.001555195078253746,0.12837070226669312,0.3333300054073334,0.016950935125350952,1.2834093570709229,0.012084169313311577,-0.0009906732011586428,0.002403105143457651,0.021263808012008667,-0.011207684874534607,0.04392107576131821
94562000,0,1,1,1171368248954360692736,0.20629741251468658,-0.00740417093038559,0.14328357577323914,0.3589201867580414,-0.018255293369293213,1.3721301555633545,0.019105026498436928,-0.00498688779771328,0.008922979235649109,0.021640148013830185,-0.012976703234016895,0.0522032231092453
94563000,0,1,1,1171368248954360692736,0.23491987586021423,-0.02038617990911007,0.16605722904205322,0.36946162581443787,-0.05675249546766281,1.44386625289917,0.02231465093791485,-0.004765195306390524,0.010197876021265984,0.014430182985961437,-0.008879229426383972,0.049778539687395096
94564000,0,1,1,1171368248954360692736,0.256616473197937,-0.02744748629629612,0.17418596148490906,0.36759740114212036,-0.07799764722585678,1.472580909729004,0.014014674350619316,-0.0006842839065939188,0.0022532071452587843,0.00993798766285181,-0.0022006710059940815,0.039379511028528214
94565000,0,1,1,1171368248954360692736,0.2706505060195923,-0.03395778313279152,0.18003900349140167,0.36524102091789246,-0.0976920872926712,1.4970729351043701,0.012403013184666634,-0.002195086795836687,0.005118756089359522,0.011010401882231236,-0.005188350565731525,0.03905123099684715
94566000,0,1,1,1171368248954360692736,0.28954529762268066,-0.045269351452589035,0.19957435131072998,0.3663369417190552,-0.12682786583900452,1.5307042598724365,0.018119852989912033,-0.005823222454637289,0.011454715393483639,0.013546932488679886,-0.009715369902551174,0.04558144509792328
94567000,0,1,1,1171368248954360692736,0.3111422061920166,-0.058133404701948166,0.21799111366271973,0.3725466728210449,-0.16096346080303192,1.5811498165130615,0.01741696707904339,-0.004491667728871107,0.0071814944967627525,0.015284284017980099,-0.012272795662283897,0.05085378140211105
94568000,0,1,1,1171368248954360692736,0.3335036635398865,-0.07131670415401459,0.24442125856876373,0.3810526728630066,-0.1937510073184967,1.6328333616256714,0.017860904335975647,-0.006366340443491936,0.013288429006934166,0.015690261498093605,-0.010930288583040237,0.047118399292230606
94569000,0,1,1,1171368248954360692736,0.3496382236480713,-0.08160337805747986,0.2625613808631897,0.38699501752853394,-0.2145335078239441,1.668192744255066,0.01403027307242155,-0.00339348241686821,0.006922215223312378,0.013223102316260338,-0.006528722587972879,0.04230872541666031
94570000,0,1,1,1171368248954360692736,0.35952767729759216,-0.08703279495239258,0.2712664008140564,0.3909470736980438,-0.22666221857070923,1.6855370998382568,0.012436478398740292,-0.001813429407775402,0.004053842276334763,0.012845116667449474,-0.004167262464761734,0.03709639608860016
94571000,0,1,1,1171368248954360692736,0.3666805326938629,-0.09299513697624207,0.27283167839050293,0.3958444595336914,-0.24393600225448608,1.6983085870742798,0.012558069080114365,-0.002693895250558853,0.0028217656072229147,0.013858569785952568,-0.008699353784322739,0.0387580506503582
94572000,0,1,1,1171368248954360692736,0.3646220564842224,-0.09734401106834412,0.26336467266082764,0.39935633540153503,-0.25927647948265076,1.684928297996521,0.00839176680892706,-0.001933853724040091,0.001302276155911386,0.012519259937107563,-0.006360575556755066,0.03519856557250023
94573000,0,1,1,1171368248954360692736,0.3594667315483093,-0.10152751207351685,0.252288281917572,0.4084055721759796,-0.27197110652923584,1.6792128086090088,0.00853588804602623,-0.0032239696010947227,0.00042235502041876316,0.016068823635578156,-0.007084117271006107,0.035341981798410416
94574000,0,1,1,1171368248954360692736,0.35083845257759094,-0.1052049994468689,0.2374083548784256,0.4131605625152588,-0.28280648589134216,1.6531745195388794,0.007210667245090008,-0.003007567021995783,0.0009229396237060428,0.012308166362345219,-0.005200363229960203,0.0302616897970438
94575000,0,1,1,1171368248954360692736,0.3392307758331299,-0.10747788101434708,0.22278472781181335,0.4171665608882904,-0.2849937081336975,1.6248847246170044,0.0069404845125973225,-0.0027574163395911455,2.011377364397049e-05,0.012545415200293064,-0.003293748013675213,0.02969370223581791
94576000,0,1,1,1171368248954360692736,0.3314823508262634,-0.10881859064102173,0.2062397450208664,0.42342233657836914,-0.2938239276409149,1.6099759340286255,0.008031807839870453,-0.0027733107563108206,0.0011251983232796192,0.015133879147469997,-0.007084171287715435,0.03362637013196945
94577000,0,1,1,1171368248954360692736,0.3225407600402832,-0.11069610714912415,0.19577983021736145,0.4285714030265808,-0.3014078736305237,1.5999280214309692,0.007708857301622629,-0.0032592269126325846,0.0026786059606820345,0.015206889249384403,-0.006096549332141876,0.0353798009455204
94578000,0,1,1,1171368248954360692736,0.3141869902610779,-0.1133459061384201,0.18838253617286682,0.4337536096572876,-0.3090789318084717,1.5875955820083618,0.006799239665269852,-0.0022137314081192017,0.0029045799747109413,0.013358518481254578,-0.0077207875438034534,0.03381108492612839
94579000,0,1,1,1171368248954360692736,0.3063041567802429,-0.112297922372818,0.17916731536388397,0.4391801357269287,-0.31968390941619873,1.587960958480835,0.006766823120415211,-0.0010001420741900802,0.0009110047249123454,0.012054395861923695,-0.00870163831859827,0.03819802775979042
94580000,0,1,1,1171368248954360692736,0.29971498250961304,-0.11170410364866257,0.17311421036720276,0.4458785653114319,-0.3263798654079437,1.5884946584701538,0.007360388059169054,-0.0024446556344628334,0.002174929715692997,0.01611444354057312,-0.005770290270447731,0.035029467195272446
94581000,0,1,1,1171368248954360692736,0.2916509807109833,-0.1113075464963913,0.16789531707763672,0.45541292428970337,-0.3328699469566345,1.5839488506317139,0.006501350086182356,-0.002191473264247179,0.002826504409313202,0.016243889927864075,-0.007189082447439432,0.034471120685338974
94582000,0,1,1,1171368248954360692736,0.2851099967956543,-0.10927172005176544,0.1578330099582672,0.4594270586967468,-0.34272119402885437,1.5857653617858887,0.006436244118958712,-0.0017805538373067975,-0.00024163693888112903,0.013433597981929779,-0.008604882284998894,0.036066748201847076
94583000,0,1,1,1171368248954360692736,0.2783169448375702,-0.10753896832466125,0.14631563425064087,0.4565466046333313,-0.34678131341934204,1.5789034366607666,0.007165697868913412,-0.0016342459712177515,-0.0007191752665676177,0.012232894077897072,-0.0062475609593093395,0.035715050995349884
94584000,0,1,1,1171368248954360692736,0.27295640110969543,-0.10556823760271072,0.139349102973938,0.4539288282394409,-0.3529908061027527,1.581165075302124,0.007078548893332481,-0.0006281955866143107,0.0011147195473313332,0.012735962867736816,-0.008661343716084957,0.038494352251291275
94585000,0,1,1,1171368248954360692736,0.2580663561820984,-0.09187284111976624,0.1260676234960556,0.43974363803863525,-0.34081512689590454,1.540618896484375,0.004903401248157024,0.0003266658168286085,0.0011394134489819407,0.009851474314928055,-0.004372721537947655,0.029348790645599365
94586000,0,1,1,1171368248954360692736,0.2407941073179245,-0.07527415454387665,0.10557866096496582,0.4167947769165039,-0.31553319096565247,1.4839001893997192,0.004290211014449596,0.0008256540168076754,-0.00031637423671782017,0.007576096337288618,-0.0034363307058811188,0.02616054192185402
94587000,0,1,1,1171368248954360692736,0.22431150078773499,-0.06021127849817276,0.0871770828962326,0.39437225461006165,-0.2906578779220581,1.4238951206207275,0.004223106894642115,0.0014938258100301027,-0.00047735197586007416,0.007664997596293688,-0.0024997061118483543,0.02573762834072113
94588000,0,1,1,1171368248954360692736,0.21135002374649048,-0.04633195325732231,0.07027184218168259,0.3754580616950989,-0.26704224944114685,1.3727837800979614,0.004548138473182917,0.0017754461150616407,-0.0005089101614430547,0.00838848203420639,-0.0015519789885729551,0.02797168307006359
94589000,0,1,1,1171368248954360692736,0.20150519907474518,-0.03684809431433678,0.05526240915060043,0.3611138164997101,-0.24335132539272308,1.333651065826416,0.00424678111448884,0.0012998714810237288,-0.0003932288382202387,0.007227293215692043,-0.0008602584712207317,0.024001916870474815
94590000,0,1,1,1171368248954360692736,0.19392114877700806,-0.02955353446304798,0.04296479374170303,0.34701335430145264,-0.22301319241523743,1.303737998008728,0.0043749623000621796,0.0012228324776515365,-0.001297040842473507,0.0073811947368085384,0.0002075512893497944,0.025957200676202774
94591000,0,1,1,1171368248954360692736,0.18617385625839233,-0.022540699690580368,0.0328061543405056,0.3354448676109314,-0.20542435348033905,1.2774957418441772,0.00410816352814436,0.0011499414686113596,-0.0009977100417017937,0.006772411055862904,0.00010324479080736637,0.026835311204195023
94592000,0,1,1,1171368248954360692736,0.1817101538181305,-0.01567520946264267,0.02099422551691532,0.3296535611152649,-0.19225703179836273,1.2727068662643433,0.005007117986679077,0.0015317522920668125,-0.0009210002608597279,0.0078108529560267925,0.00020153122022747993,0.027983512729406357
94593000,0,1,1,1171368248954360692736,0.1771230697631836,-0.008614235557615757,0.014819559641182423,0.31997227668762207,-0.18179962038993835,1.2593001127243042,0.004593648482114077,0.0015265432884916663,-8.672301191836596e-06,0.0067116268910467625,0.0017406931146979332,0.02462403103709221
94594000,0,1,1,1171368248954360692736,0.17372311651706696,-0.003180800937116146,0.010955579578876495,0.3131323456764221,-0.16905172169208527,1.2549289464950562,0.004088673274964094,0.0010258975671604276,0.00026619239361025393,0.007062570191919804,0.002503379248082638,0.02494865283370018
94595000,0,1,1,1171368248954360692736,0.17108319699764252,0.0021181125193834305,0.0088967802003026,0.3078567385673523,-0.16157759726047516,1.249688982963562,0.0040758042596280575,0.000812691287137568,0.0009531596442684531,0.005431937985122204,0.0010167558211833239,0.022916773334145546
94596000,0,1,1,1171368248954360692736,0.1692114770412445,0.007589426357299089,0.008315715938806534,0.30491313338279724,-0.15379033982753754,1.249263882637024,0.004834951367229223,0.00205501401796937,0.000763250864110887,0.008315356448292732,0.0011174918618053198,0.02664288878440857
94597000,0,1,1,1171368248954360692736,0.16812245547771454,0.01361023262143135,0.00827802624553442,0.30514758825302124,-0.14939230680465698,1.2573639154434204,0.005472964141517878,0.0025002763140946627,0.0005176695995032787,0.009132417850196362,-0.0002603614702820778,0.030288461595773697
94598000,0,1,1,1171368248954360692736,0.16799089312553406,0.019709426909685135,0.008587047457695007,0.30810409784317017,-0.14862582087516785,1.2705309391021729,0.005519255064427853,0.0025192692410200834,0.0013204842107370496,0.011018677614629269,-0.0007158378139138222,0.032068219035863876
94599000,0,1,1,1171368248954360692736,0.16740480065345764,0.0242798812687397,0.012326838448643684,0.3144286274909973,-0.14066806435585022,1.2835650444030762,0.005677330307662487,0.0024024932645261288,0.002313164295628667,0.011287291534245014,0.0017370888963341713,0.03334677964448929
94600000,0,1,1,1171368248954360692736,0.17061954736709595,0.028269954025745392,0.0166893620043993,0.32264021039009094,-0.13098230957984924,1.3143336772918701,0.007164637092500925,0.0027214435394853354,0.002397742588073015,0.011456221342086792,0.002816231222823262,0.036413922905921936
94601000,0,1,1,1171368248954360692736,0.1748657077550888,0.03348321467638016,0.024397052824497223,0.33307957649230957,-0.11631637811660767,1.3436142206192017,0.00811245571821928,0.0034400010481476784,0.004131201654672623,0.013859061524271965,0.004545825999230146,0.037190843373537064
94602000,0,1,1,1171368248954360692736,0.1793360412120819,0.0377914234995842,0.03433014452457428,0.3438897132873535,-0.0991068184375763,1.3738449811935425,0.007973806001245975,0.002946557244285941,0.004812038503587246,0.013809582218527794,0.0048744590021669865,0.03769534081220627
94603000,0,1,1,1171368248954360692736,0.18290311098098755,0.04229724779725075,0.04662427306175232,0.3550567030906677,-0.08227423578500748,1.40470552444458,0.007469833362847567,0.0029202026780694723,0.005500288680195808,0.01372712105512619,0.005293923895806074,0.038129519671201706
94604000,0,1,1,1171368248954360692736,0.1902318298816681,0.04755083844065666,0.06558116525411606,0.3659266531467438,-0.0639973059296608,1.4438642263412476,0.00991076324135065,0.003810698166489601,0.008136572316288948,0.014009205624461174,0.006377377547323704,0.04044859856367111
94605000,0,1,1,1171368248954360692736,0.19786879420280457,0.05341707170009613,0.08054335415363312,0.37327516078948975,-0.04168953001499176,1.4693262577056885,0.009102236479520798,0.004422650672495365,0.0072396015748381615,0.012298060581088066,0.00940224900841713,0.03778553381562233
94606000,0,1,1,1171368248954360692736,0.2076287716627121,0.06055993586778641,0.09616700559854507,0.38186904788017273,-0.017033547163009644,1.5035836696624756,0.009610657580196857,0.005731114652007818,0.00536957336589694,0.015011806041002274,0.009051965549588203,0.04270042106509209
94607000,0,1,1,1171368248954360692736,0.21500259637832642,0.0670863687992096,0.10801681876182556,0.3909909725189209,0.009792108088731766,1.5360801219940186,0.008659458719193935,0.004247731063514948,0.004792709834873676,0.013206152245402336,0.010102628730237484,0.041799552738666534
94608000,0,1,1,1171368248954360692736,0.22226756811141968,0.07177543640136719,0.1231851726770401,0.39801889657974243,0.03626813739538193,1.566633939743042,0.008912386372685432,0.003561231540516019,0.007521357387304306,0.012856405228376389,0.010163523256778717,0.04076622426509857
94609000,0,1,1,1171368248954360692736,0.22554081678390503,0.07485532760620117,0.13589346408843994,0.40624135732650757,0.06731972098350525,1.586578130722046,0.007633334957063198,0.0036253584548830986,0.00599522702395916,0.015634838491678238,0.011063769459724426,0.04045248031616211
94610000,0,1,1,1171368248954360692736,0.2233651578426361,0.07485109567642212,0.13941895961761475,0.4123426079750061,0.0956115648150444,1.5876771211624146,0.0059920079074800014,0.0020871153101325035,0.004927887115627527,0.012141445651650429,0.010482730343937874,0.036058057099580765
94611000,0,1,1,1171368248954360692736,0.2196604609489441,0.07364387810230255,0.14036020636558533,0.4167865514755249,0.12051842361688614,1.5851538181304932,0.005792141426354647,0.001923810807056725,0.004795333836227655,0.012507240287959576,0.010595181956887245,0.03441605344414711
94612000,0,1,1,1171368248954360692736,0.21548202633857727,0.07222753763198853,0.13940446078777313,0.4228147566318512,0.1421196460723877,1.5792126655578613,0.004852220416069031,0.0016354669351130724,0.003502994542941451,0.013612848706543446,0.01015463750809431,0.03455439582467079
94613000,0,1,1,1171368248954360692736,0.21223512291908264,0.06992538273334503,0.13683462142944336,0.4299246072769165,0.16285789012908936,1.5839507579803467,0.00600848626345396,0.0016848527593538165,0.0027972108218818903,0.014988691546022892,0.010703773237764835,0.03864055499434471
94614000,0,1,1,1171368248954360692736,0.21276439726352692,0.06881149113178253,0.14066576957702637,0.43667319416999817,0.18500374257564545,1.6042617559432983,0.00795550923794508,0.002389510627835989,0.005775436758995056,0.012573260813951492,0.01170022040605545,0.0416700579226017
94615000,0,1,1,1171368248954360692736,0.21859149634838104,0.06815609335899353,0.15418219566345215,0.44133663177490234,0.20659871399402618,1.6359103918075562,0.009620425291359425,0.0019546758849173784,0.008831363171339035,0.012990451417863369,0.011576103046536446,0.044174470007419586
94616000,0,1,1,1171368248954360692736,0.22504712641239166,0.06706445664167404,0.1664060801267624,0.4440077543258667,0.22509747743606567,1.6605660915374756,0.008456856943666935,0.002446023980155587,0.0070719108916819096,0.011763433925807476,0.01089373417198658,0.03844883665442467
94617000,0,1,1,1171368248954360692736,0.22994886338710785,0.0693943202495575,0.17601388692855835,0.4491100311279297,0.24475644528865814,1.680881381034851,0.007906930521130562,0.004491125233471394,0.005820645019412041,0.014005940407514572,0.012901464477181435,0.04028696194291115
94618000,0,1,1,1171368248954360692736,0.23759254813194275,0.07098458707332611,0.18946127593517303,0.45238780975341797,0.26409733295440674,1.7175073623657227,0.009406866505742073,0.0029043490067124367,0.00639537675306201,0.011959328316152096,0.01133525650948286,0.042380452156066895
94619000,0,1,1,1171368248954360692736,0.2473120093345642,0.07304644584655762,0.20636382699012756,0.45323288440704346,0.27941542863845825,1.7453408241271973,0.00995607953518629,0.003609311766922474,0.008961477316915989,0.009503373876214027,0.009791156277060509,0.03735837712883949
94620000,0,1,1,1171368248954360692736,0.25871655344963074,0.0764399915933609,0.22702577710151672,0.4558006525039673,0.29365628957748413,1.7801570892333984,0.011400455608963966,0.004663156345486641,0.00915715005248785,0.01338990405201912,0.010252469219267368,0.04148762673139572
94621000,0,1,1,1171368248954360692736,0.2731263041496277,0.07973635196685791,0.2521372437477112,0.460930734872818,0.31019502878189087,1.832891821861267,0.012710627168416977,0.004374249838292599,0.013222714886069298,0.014323391951620579,0.013395864516496658,0.047122303396463394
