version,nPorts,mem,alloc,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04
0,4,0,0,0,0,1,5,6,256,1054,649325,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2905406,0,0,0,2890595,4,12,0,13702,0,0,0,0,132,768,0,3628904,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2878314,9,10,0,2297626,5,8,0,6710,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1085,651208,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2911582,0,0,0,2897817,4,12,0,13735,0,0,0,0,132,768,0,3639055,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2885342,5,10,0,2303802,6,8,0,6728,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1054,653163,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2917758,0,0,0,2904291,4,12,0,13762,0,0,0,0,132,768,0,3649022,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2891866,9,10,0,2309978,4,8,0,6746,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1054,655188,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2923778,0,0,0,2911154,5,12,0,13795,0,0,0,0,132,768,0,3659434,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2898894,9,10,0,2315998,4,8,0,6764,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,962,657075,14,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2929954,0,0,0,2917747,4,12,0,13822,0,0,0,0,132,768,0,3669354,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2905418,9,10,0,2322174,5,8,0,6782,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,982,658982,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2936130,0,0,0,2925275,4,12,0,13859,0,0,0,0,132,768,0,3680041,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2912782,9,10,0,2328350,4,8,0,6800,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1054,660953,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2942074,0,0,0,2931928,4,12,0,13886,0,0,0,0,132,768,0,3689863,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2919306,9,10,0,2334294,4,8,0,6817,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1069,662841,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2948106,0,0,0,2938840,4,12,0,13919,0,0,0,0,132,768,0,3700060,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2926334,9,10,0,2340326,4,8,0,6834,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1069,664702,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2954050,0,0,0,2945224,5,12,0,13946,0,0,0,0,132,768,0,3710061,19,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2932858,9,10,0,2346270,4,8,0,6851,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1100,666639,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2960346,0,0,0,2952298,5,12,0,13980,0,0,0,0,132,768,0,3720366,19,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2939970,9,10,0,2352566,5,8,0,6870,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,997,668666,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2966266,0,0,0,2958743,4,12,0,14007,0,0,0,0,132,768,0,3730140,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2946494,9,10,0,2358486,5,8,0,6887,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,964,670590,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2972442,0,0,0,2966539,5,12,0,14046,0,0,0,0,132,768,0,3740525,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2954026,9,10,0,2364662,2,8,0,6905,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1069,672527,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2978618,0,0,0,2972797,4,12,0,14073,0,0,0,0,132,768,0,3750269,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2960550,9,10,0,2370838,3,8,0,6923,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1069,674464,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2984794,0,0,0,2979911,4,12,0,14107,0,0,0,0,132,768,0,3760186,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2967662,9,10,0,2377014,4,8,0,6941,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,997,676355,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2990594,0,0,0,2986548,5,12,0,14134,0,0,0,0,132,768,0,3770266,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2974186,9,10,0,2382814,4,8,0,6957,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1100,678325,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,2996770,0,0,0,2993462,4,12,0,14166,0,0,0,0,132,768,0,3780848,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2981130,9,10,0,2388990,4,8,0,6975,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1133,680259,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3002714,0,0,0,2999903,5,12,0,14193,0,0,0,0,132,768,0,3791118,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2987654,9,10,0,2394934,4,8,0,6992,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1098,682210,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3008746,0,0,0,3007472,5,12,0,14230,0,0,0,0,132,768,0,3801702,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2995018,9,10,0,2400966,4,8,0,7009,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1085,684246,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3014690,0,0,0,3014025,4,12,0,14257,0,0,0,0,132,768,0,3811685,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3001542,9,10,0,2406910,5,8,0,7026,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1059,686229,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3020866,0,0,0,3021120,4,12,0,14291,0,0,0,0,132,768,0,3821856,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3008654,9,10,0,2413086,5,8,0,7044,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1052,688230,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3026434,0,0,0,3027696,3,12,0,14318,0,0,0,0,132,768,0,3831607,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3015178,9,10,0,2418654,6,8,0,7059,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1065,690183,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3032610,0,0,0,3034736,4,12,0,14350,0,0,0,0,132,768,0,3842031,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3022122,9,10,0,2424830,4,8,0,7077,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1142,692060,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3038786,0,0,0,3041094,4,12,0,14377,0,0,0,0,132,768,0,3852148,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3028646,9,10,0,2431006,4,8,0,7095,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1096,694075,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3044818,0,0,0,3048334,5,12,0,14415,0,0,0,0,132,768,0,3863219,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3036094,9,10,0,2437038,3,8,0,7112,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1129,696097,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3050762,0,0,0,3054867,5,12,0,14442,0,0,0,0,132,768,0,3873379,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3042618,9,10,0,2442982,4,8,0,7129,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1129,698091,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3056838,0,0,0,3062172,4,12,0,14474,0,0,0,0,132,768,0,3883619,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3049562,9,10,0,2449058,4,8,0,7147,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1067,700105,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3062782,0,0,0,3068540,5,12,0,14501,0,0,0,0,132,768,0,3893607,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3056086,9,10,0,2455002,4,8,0,7164,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1067,702060,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3068958,0,0,0,3075741,5,12,0,14534,0,0,0,0,132,768,0,3904300,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3063114,9,10,0,2461178,5,8,0,7182,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1021,704002,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3074758,0,0,0,3081941,4,12,0,14561,0,0,0,0,132,768,0,3914474,21,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3069638,9,10,0,2466978,5,8,0,7198,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1008,705970,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3080934,0,0,0,3089602,4,12,0,14599,0,0,0,0,132,768,0,3925435,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3077086,9,10,0,2473154,5,8,0,7216,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1080,707984,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3087110,0,0,0,3096206,4,12,0,14626,0,0,0,0,132,768,0,3935684,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3083610,9,10,0,2479330,5,8,0,7234,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1008,709939,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3093142,0,0,0,3103257,4,12,0,14660,0,0,0,0,132,768,0,3946125,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3090722,9,10,0,2485362,4,8,0,7251,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1008,711835,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3098854,0,0,0,3109698,4,12,0,14687,0,0,0,0,132,768,0,3956310,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3097246,9,10,0,2491074,4,8,0,7267,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1080,713827,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3105030,0,0,0,3116594,4,12,0,14721,0,0,0,0,132,768,0,3967145,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3104358,9,10,0,2497250,5,8,0,7285,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1121,715731,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3110974,0,0,0,3123121,3,12,0,14748,0,0,0,0,132,768,0,3977431,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3110882,9,10,0,2503194,4,8,0,7302,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1049,717668,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3117006,0,0,0,3131536,4,12,0,14795,0,0,0,0,132,768,0,3989070,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3119086,9,10,0,2509226,4,8,0,7319,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1121,719716,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3122950,0,0,0,3137951,4,12,0,14822,0,0,0,0,132,768,0,3999356,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3125610,9,10,0,2515170,5,8,0,7336,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1049,721690,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3129170,0,0,0,3144955,4,12,0,14856,0,0,0,0,132,768,0,4009800,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3132722,9,10,0,2521390,5,8,0,7355,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,990,723664,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3134970,0,0,0,3151573,5,12,0,14883,0,0,0,0,132,768,0,4020324,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3139246,9,10,0,2527190,4,8,0,7371,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,725586,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3141246,0,0,0,3158678,5,12,0,14918,0,0,0,0,132,768,0,4031361,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3146442,9,10,0,2533466,4,8,0,7390,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1049,727641,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3147190,0,0,0,3165349,4,12,0,14945,0,0,0,0,132,768,0,4041897,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3152966,9,10,0,2539410,4,8,0,7407,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1036,729565,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3153222,0,0,0,3173118,5,12,0,14986,0,0,0,0,132,768,0,4053324,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3160666,9,10,0,2545442,5,8,0,7424,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,731620,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3159166,0,0,0,3179542,5,12,0,15013,0,0,0,0,132,768,0,4063804,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3167190,9,10,0,2551386,6,8,0,7441,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,733616,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3165342,0,0,0,3186826,4,12,0,15049,0,0,0,0,132,768,0,4074360,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3174470,9,10,0,2557562,4,8,0,7459,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,735527,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3171142,0,0,0,3193369,5,12,0,15076,0,0,0,0,132,768,0,4084787,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3180994,9,10,0,2563362,5,8,0,7475,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1165,737510,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3177318,0,0,0,3201046,4,12,0,15112,0,0,0,0,132,768,0,4095976,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3188274,9,10,0,2569538,4,8,0,7493,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1106,739589,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3183118,0,0,0,3207183,4,12,0,15139,0,0,0,0,132,768,0,4106534,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3194798,9,10,0,2575338,5,8,0,7509,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1132,741583,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3189294,0,0,0,3215473,4,12,0,15188,0,0,0,0,132,768,0,4118380,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3203170,9,10,0,2581514,4,8,0,7527,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1163,743603,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3195470,0,0,0,3222546,5,12,0,15215,0,0,0,0,132,768,0,4128798,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3209694,9,10,0,2587690,5,8,0,7545,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1119,745623,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3201502,0,0,0,3229444,4,12,0,15252,0,0,0,0,132,768,0,4139631,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3217058,9,10,0,2593722,3,8,0,7562,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1047,747558,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3207214,0,0,0,3235948,5,12,0,15279,0,0,0,0,132,768,0,4150028,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3223582,9,10,0,2599434,6,8,0,7578,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1150,749637,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3213390,0,0,0,3243492,5,12,0,15316,0,0,0,0,132,768,0,4161261,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3230946,9,10,0,2605610,4,8,0,7596,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1132,751644,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3219190,0,0,0,3249723,4,12,0,15343,0,0,0,0,132,768,0,4171891,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3237470,9,10,0,2611410,4,8,0,7612,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1119,753592,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3225366,0,0,0,3257503,5,12,0,15384,0,0,0,0,132,768,0,4183324,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3245170,9,10,0,2617586,4,8,0,7630,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1106,755671,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3231558,0,0,0,3264336,5,12,0,15411,0,0,0,0,132,768,0,4193824,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3251694,9,10,0,2623778,5,8,0,7648,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1106,757665,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3237734,0,0,0,3271704,3,12,0,15448,0,0,0,0,132,768,0,4204684,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3259058,9,10,0,2629954,5,8,0,7666,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,988,759659,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3243534,0,0,0,3277872,4,12,0,15475,0,0,0,0,132,768,0,4215154,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3265582,9,10,0,2635754,4,8,0,7682,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1060,761607,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3249710,0,0,0,3285175,5,12,0,15511,0,0,0,0,132,768,0,4226356,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3272862,8,10,0,2641930,4,8,0,7700,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1093,763568,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3255654,0,0,0,3292236,4,12,0,15538,0,0,0,0,132,768,0,4236904,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3279386,9,10,0,2647874,5,8,0,7717,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1119,765477,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3261830,0,0,0,3300038,5,12,0,15587,0,0,0,0,132,768,0,4248873,20,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3287758,9,10,0,2654050,4,8,0,7735,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1106,767556,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3267774,0,0,0,3306661,5,12,0,15614,0,0,0,0,132,768,0,4259409,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3294282,9,10,0,2659994,5,8,0,7752,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1137,769478,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3273950,0,0,0,3313995,4,12,0,15652,0,0,0,0,132,768,0,4270289,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3301730,9,10,0,2666170,5,8,0,7770,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1106,771472,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3279750,0,0,0,3320537,4,12,0,15679,0,0,0,0,132,768,0,4280849,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3308254,9,10,0,2671970,5,8,0,7786,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1170,773479,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3286026,0,0,0,3327797,5,12,0,15715,0,0,0,0,132,768,0,4292106,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3315534,9,10,0,2678246,5,8,0,7805,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1137,775514,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3291826,0,0,0,3334483,4,12,0,15742,0,0,0,0,132,768,0,4302731,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3322058,8,10,0,2684046,5,8,0,7821,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1137,777549,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3298002,0,0,0,3342004,4,12,0,15782,0,0,0,0,132,768,0,4314276,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3329674,9,10,0,2690222,5,8,0,7839,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1172,779586,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3303714,0,0,0,3348984,4,12,0,15809,0,0,0,0,132,768,0,4324951,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3336198,9,10,0,2695934,5,8,0,7855,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1139,781667,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3309746,0,0,0,3355789,4,12,0,15845,0,0,0,0,132,768,0,4335762,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3343478,9,10,0,2701966,5,8,0,7872,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,783604,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3315734,0,0,0,3362364,4,12,0,15872,0,0,0,0,132,768,0,4346265,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3349962,9,10,0,2707954,3,8,0,7890,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1126,785613,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3321910,0,0,0,3369670,4,12,0,15905,0,0,0,0,132,768,0,4357124,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3356990,9,10,0,2714130,5,8,0,7908,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1093,787606,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3327710,0,0,0,3376099,4,12,0,15932,0,0,0,0,132,768,0,4367789,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3363514,9,10,0,2719930,5,8,0,7924,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1126,789565,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3333886,0,0,0,3383451,4,12,0,15969,0,0,0,0,132,768,0,4378968,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3370962,9,10,0,2726106,5,8,0,7942,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1126,791596,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3339454,0,0,0,3389776,4,12,0,15996,0,0,0,0,132,768,0,4389408,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3377486,9,10,0,2731674,5,8,0,7957,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1183,793539,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3345630,0,0,0,3396721,4,12,0,16028,0,0,0,0,132,768,0,4399883,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3384430,9,10,0,2737850,4,8,0,7975,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1150,795554,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3351430,0,0,0,3403330,4,12,0,16055,0,0,0,0,132,768,0,4410318,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3390954,9,10,0,2743650,5,8,0,7991,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1150,797561,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3357606,0,0,0,3410502,4,12,0,16087,0,0,0,0,132,768,0,4421085,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3397898,9,10,0,2749826,5,8,0,8009,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,799568,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3363406,0,0,0,3416785,4,12,0,16114,0,0,0,0,132,768,0,4431460,17,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3404422,9,10,0,2755626,5,8,0,8025,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1108,801575,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3369582,0,0,0,3423697,4,12,0,16147,0,0,0,0,132,768,0,4442419,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3411450,9,10,0,2761802,6,8,0,8043,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1163,803654,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3375758,0,0,0,3430367,5,12,0,16174,0,0,0,0,132,768,0,4452871,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3417974,9,10,0,2767978,5,8,0,8061,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1268,805525,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3381934,0,0,0,3437368,4,12,0,16207,0,0,0,0,132,768,0,4463651,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3425002,9,10,0,2774154,3,8,0,8079,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1121,807622,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3387734,0,0,0,3443761,4,12,0,16234,0,0,0,0,132,768,0,4474079,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3431526,9,10,0,2779954,4,8,0,8095,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1185,809644,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3393910,0,0,0,3450959,4,12,0,16266,0,0,0,0,132,768,0,4485061,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3438470,9,10,0,2786130,4,8,0,8113,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1189,811664,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3399622,0,0,0,3457326,4,12,0,16293,0,0,0,0,132,768,0,4495667,19,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3444994,9,10,0,2791842,4,8,0,8129,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1134,813677,15,16,0,0,0,0,0,0,0,0,0,0,0,512,0,3405654,0,0,0,3465043,5,12,0,16333,0,0,0,0,132,768,0,4507155,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,3452610,9,10,0,2797874,5,8,0,8146,0,0,0,0,0
